,Result,Target,PR_Interval,RR_Interval,RS_Interval
609,N,0,0.094444444,0.180555556,0.280555556
610,N,0,0.388888889,0.216666667,0.183333333
611,N,0,0.075,0.113888889,0.225
612,N,0,0.069444444,0.125,0.227777778
613,N,0,0.108333333,0.130555556,0.238888889
614,N,0,0.097222222,0.116666667,0.291666667
615,N,0,0.088888889,0.147222222,0.194444444
616,N,0,0.086111111,0.147222222,0.280555556
617,N,0,0.086111111,0.152777778,0.480555556
618,N,0,0.066666667,0.122222222,0.227777778
619,N,0,0.080555556,0.136111111,0.261111111
620,N,0,0.080555556,0.133333333,0.258333333
621,N,0,0.066666667,0.116666667,0.197222222
622,N,0,0,0,4223.45
623,N,0,0.083333333,0.144444444,0.241666667
624,N,0,0.088888889,0.138888889,0.263888889
625,N,0,0.061111111,0.116666667,0.216666667
626,N,0,0.077777778,0.130555556,0.227777778
627,N,0,0.1,0.177777778,0.208333333
628,N,0,0.2,0.125,0.205555556
629,N,0,0.047222222,0.094444444,0.219444444
630,N,0,0.077777778,0.158333333,0.25
631,N,0,0.086111111,0.147222222,0.280555556
632,N,0,0.194444444,0.155555556,0.130555556
633,N,0,0.083333333,0.144444444,0.247222222
634,N,0,0.047222222,0.097222222,0.225
635,N,0,0.088888889,0.169444444,0.213888889
636,N,0,0.069444444,0.1,0.238888889
637,N,0,0.091666667,0.158333333,0.247222222
638,N,0,0.097222222,0.177777778,0.216666667
639,N,0,0.075,0.097222222,0.158333333
640,N,0,0.086111111,0.147222222,0.369444444
641,N,0,0.077777778,0.147222222,0.2
642,N,0,0.075,0.127777778,0.244444444
643,N,0,0.111111111,0.194444444,0.216666667
644,N,0,0.088888889,0.152777778,0.247222222
645,N,0,0.075,0.136111111,0.227777778
646,N,0,0.083333333,0.141666667,0.216666667
647,N,0,0.075,0.130555556,0.219444444
648,N,0,0,0,4653.875
649,N,0,0.075,0.163888889,0.266666667
650,j,1,0.055555556,0.061111111,0.194444444
651,N,0,0.080555556,0.130555556,0.194444444
652,N,0,0.080555556,0.122222222,0.188888889
653,N,0,0.394444444,0.341666667,0.341666667
654,N,0,0.080555556,0.138888889,0.2
655,N,0,0.097222222,0.155555556,0.263888889
656,N,0,0.205555556,0.125,0.222222222
657,N,0,0.175,0.122222222,0.136111111
658,N,0,0.091666667,0.133333333,0.213888889
659,N,0,0.066666667,0.125,0.236111111
660,N,0,0.077777778,0.125,0.183333333
661,N,0,0.097222222,0.197222222,0.411111111
662,N,0,0.066666667,0.083333333,0.152777778
663,N,0,0,0,3824.611111
664,N,0,0.077777778,0.127777778,0.216666667
665,N,0,0.066666667,0.15,0.241666667
666,N,0,0.236111111,0.133333333,0.058333333
667,N,0,0.288888889,0.136111111,0.086111111
668,N,0,0.075,0.141666667,0.238888889
669,N,0,0.077777778,0.133333333,0.252777778
670,N,0,0.077777778,0.133333333,0.288888889
671,N,0,0.088888889,0.15,0.319444444
672,N,0,0.063888889,0.125,0.283333333
673,N,0,0.147222222,0.108333333,0.136111111
674,N,0,0.080555556,0.144444444,0.233333333
675,N,0,0.163888889,0.127777778,0.102777778
676,N,0,0.086111111,0.127777778,0.325
677,N,0,0.102777778,0.116666667,0.188888889
678,N,0,0.086111111,0.111111111,0.205555556
679,N,0,0.088888889,0.161111111,0.380555556
680,N,0,0.083333333,0.127777778,0.338888889
681,N,0,0,0,4749.755556
682,N,0,0.230555556,0.127777778,0.144444444
683,N,0,0,0,4522.616667
684,N,0,0.152777778,0.233333333,0.355555556
685,N,0,0.205555556,0.127777778,0.313888889
686,N,0,0.194444444,0.130555556,0.141666667
687,N,0,0.091666667,0.133333333,0.330555556
688,N,0,0.108333333,0.161111111,0.286111111
689,N,0,0.244444444,0.163888889,0.352777778
690,N,0,0.088888889,0.155555556,0.302777778
691,N,0,0.077777778,0.136111111,0.211111111
692,N,0,0.105555556,0.136111111,0.205555556
693,N,0,0.075,0.097222222,0.152777778
694,N,0,0.052777778,0.105555556,0.236111111
695,N,0,0.094444444,0.158333333,0.247222222
696,N,0,0.083333333,0.122222222,0.222222222
697,N,0,0.077777778,0.125,0.216666667
698,N,0,0.075,0.138888889,0.227777778
699,N,0,0.072222222,0.127777778,0.230555556
700,N,0,0.15,0.225,0.208333333
701,N,0,0.066666667,0.080555556,0.15
702,N,0,0.083333333,0.141666667,0.230555556
703,N,0,0.077777778,0.130555556,0.238888889
704,N,0,0,0,4405.897222
705,N,0,0.055555556,0.111111111,0.205555556
706,N,0,0.077777778,0.133333333,0.269444444
707,N,0,0.086111111,0.144444444,0.236111111
708,N,0,0.077777778,0.138888889,0.233333333
709,N,0,0.080555556,0.125,0.219444444
710,N,0,0.163888889,0.127777778,0.091666667
711,N,0,0.088888889,0.141666667,0.238888889
712,N,0,0.163888889,0.122222222,0.091666667
713,N,0,0.219444444,0.136111111,0.044444444
714,N,0,0.072222222,0.116666667,0.266666667
715,N,0,0.077777778,0.144444444,0.227777778
716,N,0,0.083333333,0.15,0.319444444
717,N,0,0.080555556,0.141666667,0.194444444
718,N,0,0.161111111,0.125,0.291666667
719,N,0,0.075,0.133333333,0.222222222
720,N,0,0.066666667,0.116666667,0.347222222
721,N,0,0.136111111,0.097222222,0.125
722,N,0,0.080555556,0.130555556,0.355555556
723,N,0,0.069444444,0.161111111,0.236111111
724,N,0,0.094444444,0.158333333,0.266666667
725,N,0,0.052777778,0.116666667,0.236111111
726,N,0,0.077777778,0.138888889,0.238888889
727,N,0,0.1,0.116666667,0.2
728,N,0,0.077777778,0.105555556,0.158333333
729,N,0,0.155555556,0.119444444,0.133333333
730,N,0,0.2,0.141666667,0.261111111
731,N,0,0.069444444,0.133333333,0.219444444
732,N,0,0.086111111,0.144444444,0.197222222
733,N,0,0.063888889,0.122222222,0.230555556
734,N,0,0.069444444,0.094444444,0.158333333
735,N,0,0.225,0.136111111,0.208333333
736,N,0,0.063888889,0.077777778,0.208333333
737,N,0,0.086111111,0.147222222,0.211111111
738,N,0,0,0,3679.883333
739,N,0,0.072222222,0.119444444,0.261111111
740,N,0,0.077777778,0.133333333,0.205555556
741,N,0,0.188888889,0.116666667,0.219444444
742,N,0,0.091666667,0.133333333,0.216666667
743,N,0,0.075,0.141666667,0.211111111
744,N,0,0.166666667,0.152777778,0.261111111
745,N,0,0.072222222,0.127777778,0.222222222
746,N,0,0.088888889,0.138888889,0.186111111
747,N,0,0.077777778,0.141666667,0.369444444
748,N,0,0.241666667,0.163888889,-4871.844444
749,N,0,0.069444444,0.127777778,0.238888889
750,N,0,0.225,0.147222222,-3303.936111
751,N,0,0.097222222,0.163888889,0.308333333
752,N,0,0.041666667,0.077777778,0.280555556
753,N,0,0.1,0.177777778,0.413888889
754,N,0,0.261111111,0.169444444,0.058333333
755,N,0,0.080555556,0.130555556,0.225
756,N,0,0.080555556,0.161111111,0.255555556
757,N,0,0.044444444,0.125,0.472222222
758,N,0,0.094444444,0.158333333,0.352777778
759,N,0,0.094444444,0.175,0.377777778
760,N,0,0.069444444,0.1,0.25
761,N,0,0.086111111,0.15,0.2
762,N,0,0.238888889,0.186111111,-3160.761111
763,N,0,0.061111111,0.122222222,0.216666667
764,N,0,0.130555556,0.097222222,0.1
765,N,0,0.077777778,0.119444444,0.197222222
766,N,0,0.080555556,0.158333333,0.25
767,N,0,0.094444444,0.133333333,0.25
768,N,0,0.094444444,0.161111111,0.247222222
769,N,0,0.058333333,0.116666667,0.219444444
770,N,0,0.083333333,0.144444444,0.238888889
771,N,0,0.080555556,0.127777778,0.222222222
772,N,0,0.227777778,0.144444444,0.047222222
773,N,0,0.072222222,0.094444444,0.155555556
774,N,0,0.05,0.102777778,0.227777778
775,N,0,0.075,0.130555556,0.219444444
776,N,0,0.075,0.172222222,0.252777778
777,N,0,0.1,0.136111111,0.225
778,N,0,0.080555556,0.130555556,0.244444444
779,N,0,0.066666667,0.125,0.219444444
780,N,0,0.152777778,0.108333333,0.136111111
781,N,0,0.077777778,0.127777778,0.222222222
782,N,0,0.061111111,0.113888889,0.205555556
783,N,0,0.086111111,0.133333333,0.208333333
784,N,0,0.052777778,0.130555556,0.244444444
785,N,0,0.252777778,0.166666667,0.055555556
786,N,0,0.075,0.130555556,0.252777778
787,N,0,0.058333333,0.116666667,0.402777778
788,N,0,0.080555556,0.141666667,0.2
789,N,0,0.075,0.152777778,0.272222222
790,N,0,0.208333333,0.116666667,0.225
791,N,0,0.091666667,0.152777778,0.247222222
792,N,0,0.080555556,0.172222222,0.519444444
793,N,0,0.088888889,0.169444444,0.308333333
794,N,0,0.075,0.163888889,0.408333333
795,N,0,0.072222222,0.136111111,0.233333333
796,N,0,0.088888889,0.147222222,0.225
797,N,0,0.080555556,0.130555556,0.2
798,N,0,0.083333333,0.130555556,0.219444444
799,N,0,0.080555556,0.152777778,0.238888889
800,N,0,0.072222222,0.119444444,0.197222222
801,N,0,0.080555556,0.138888889,0.194444444
802,N,0,0.080555556,0.147222222,0.244444444
803,N,0,0.094444444,0.166666667,0.308333333
804,N,0,0.369444444,0.222222222,0.097222222
805,N,0,0.144444444,0.097222222,0.272222222
806,N,0,0.080555556,0.15,0.386111111
807,N,0,0.091666667,0.155555556,0.247222222
808,N,0,0.297222222,0.158333333,0.161111111
809,N,0,0.127777778,0.186111111,0.216666667
810,N,0,0.063888889,0.116666667,0.216666667
811,N,0,0.055555556,0.105555556,0.302777778
812,N,0,0.083333333,0.133333333,0.216666667
813,N,0,0.083333333,0.138888889,0.183333333
814,N,0,0.088888889,0.144444444,0.194444444
815,N,0,0.088888889,0.152777778,0.225
816,N,0,0.077777778,0.122222222,0.211111111
817,N,0,0.083333333,0.138888889,0.197222222
818,N,0,0.241666667,0.163888889,0.058333333
819,N,0,0.080555556,0.130555556,0.186111111
820,N,0,0.086111111,0.127777778,0.336111111
821,N,0,0.077777778,0.127777778,-3988.216667
822,N,0,0.272222222,0.158333333,0.205555556
823,N,0,0.116666667,0.113888889,0.2
824,N,0,0.083333333,0.141666667,0.216666667
825,N,0,0.086111111,0.166666667,0.247222222
826,N,0,0.072222222,0.097222222,0.161111111
827,N,0,0.080555556,0.133333333,0.241666667
828,N,0,0.088888889,0.155555556,0.263888889
829,N,0,0.075,0.119444444,0.213888889
830,N,0,0.066666667,0.116666667,0.236111111
831,N,0,0.088888889,0.161111111,0.316666667
832,N,0,0.080555556,0.127777778,0.2
833,N,0,0.086111111,0.163888889,0.477777778
834,N,0,0.094444444,0.147222222,0.233333333
835,N,0,0.122222222,0.133333333,0.186111111
836,N,0,0.091666667,0.133333333,0.2
837,N,0,0.083333333,0.116666667,0.172222222
838,N,0,0.088888889,0.130555556,0.219444444
839,N,0,0.094444444,0.183333333,0.269444444
840,N,0,0.069444444,0.122222222,0.211111111
841,N,0,0.088888889,0.144444444,0.194444444
842,N,0,0.061111111,0.127777778,0.222222222
843,N,0,0.077777778,0.15,0.202777778
844,N,0,0.066666667,0.136111111,0.241666667
845,N,0,0.086111111,0.163888889,0.208333333
846,N,0,0.058333333,0.133333333,0.247222222
847,N,0,0.077777778,0.122222222,0.197222222
848,N,0,0.083333333,0.125,0.322222222
849,N,0,0.080555556,0.122222222,0.186111111
850,N,0,0.116666667,0.147222222,0.2
851,N,0,0.077777778,0.127777778,0.180555556
852,N,0,0.094444444,0.155555556,0.286111111
853,N,0,0,0,3174.997222
854,N,0,0.094444444,0.138888889,0.197222222
855,N,0,0.077777778,0.141666667,0.247222222
856,N,0,0.080555556,0.15,0.25
857,N,0,0.083333333,0.147222222,0.216666667
858,N,0,0.111111111,0.15,0.241666667
859,N,0,0.127777778,0.155555556,0.155555556
860,N,0,0.080555556,0.125,0.188888889
861,N,0,0.083333333,0.163888889,0.263888889
862,N,0,0.075,0.125,0.194444444
863,N,0,0.086111111,0.125,0.186111111
864,N,0,0.069444444,0.086111111,0.352777778
865,N,0,0.091666667,0.119444444,0.211111111
866,N,0,0.080555556,0.127777778,0.291666667
867,N,0,0.075,0.130555556,0.244444444
868,N,0,0.091666667,0.141666667,0.213888889
869,N,0,0.091666667,0.152777778,0.272222222
870,N,0,0.072222222,0.130555556,0.222222222
871,N,0,0.088888889,0.133333333,0.177777778
872,N,0,0.080555556,0.111111111,0.230555556
873,N,0,0.080555556,0.136111111,0.25
874,N,0,0.063888889,0.119444444,0.222222222
875,N,0,0.130555556,0.086111111,0.083333333
876,N,0,0.088888889,0.152777778,0.241666667
877,N,0,0.088888889,0.147222222,0.283333333
878,N,0,0.102777778,0.169444444,0.441666667
879,N,0,0.088888889,0.161111111,0.205555556
880,N,0,0.080555556,0.144444444,0.236111111
881,N,0,0.230555556,0.15,0.047222222
882,N,0,0.080555556,0.144444444,0.205555556
883,N,0,0.094444444,0.1,0.238888889
884,N,0,0.077777778,0.127777778,0.233333333
885,N,0,0.075,0.122222222,0.177777778
886,N,0,0.075,0.158333333,0.261111111
887,N,0,0,0,4745.572222
888,N,0,0.197222222,0.158333333,0.133333333
889,N,0,0.080555556,0.113888889,0.166666667
890,N,0,0.091666667,0.152777778,0.277777778
891,N,0,0.063888889,0.122222222,0.302777778
892,N,0,0.091666667,0.163888889,0.213888889
893,N,0,0.075,0.088888889,0.15
894,N,0,0.055555556,0.111111111,0.222222222
895,N,0,0.080555556,0.127777778,0.219444444
896,N,0,0.080555556,0.15,0.2
897,N,0,4341.211111,4341.177778,0.397222222
898,N,0,0.086111111,0.163888889,0.211111111
899,N,0,0.080555556,0.133333333,0.219444444
900,N,0,0.077777778,0.127777778,0.197222222
901,N,0,0,0,4501.469444
902,N,0,0.108333333,0.144444444,0.213888889
903,N,0,0,0,4709.905556
904,N,0,0.208333333,0.158333333,0.336111111
905,N,0,0.088888889,0.138888889,0.358333333
906,N,0,0.066666667,0.122222222,0.275
907,N,0,0.069444444,0.122222222,0.227777778
908,N,0,0.075,0.102777778,0.161111111
909,N,0,0.097222222,0.152777778,0.247222222
910,N,0,0.227777778,0.191666667,-3398.044444
911,N,0,0.080555556,0.125,0.172222222
912,N,0,0.102777778,0.155555556,0.269444444
913,N,0,0.077777778,0.144444444,0.216666667
914,N,0,0.091666667,0.152777778,0.266666667
915,N,0,0.063888889,0.088888889,0.233333333
916,N,0,0.197222222,0.166666667,0.102777778
917,N,0,0.088888889,0.144444444,0.247222222
918,N,0,0.036111111,0.041666667,0.147222222
919,N,0,0.088888889,0.136111111,0.355555556
920,N,0,0.086111111,0.155555556,0.252777778
921,N,0,0.091666667,0.163888889,0.336111111
922,N,0,0.077777778,0.133333333,0.255555556
923,N,0,0.075,0.133333333,0.280555556
924,N,0,0,0,3325.516667
925,N,0,0.336111111,0.266666667,0.325
926,N,0,0.077777778,0.116666667,0.216666667
927,N,0,0.077777778,0.119444444,0.227777778
928,N,0,0.097222222,0.155555556,0.241666667
929,N,0,0.094444444,0.152777778,0.297222222
930,N,0,0.080555556,0.136111111,0.280555556
931,N,0,0.077777778,0.127777778,0.219444444
932,N,0,0.086111111,0.172222222,0.216666667
933,N,0,0.097222222,0.141666667,0.338888889
934,N,0,0.088888889,0.077777778,0.169444444
935,N,0,0.075,0.152777778,0.252777778
936,N,0,0.086111111,0.130555556,0.172222222
937,N,0,0.116666667,0.152777778,0.197222222
938,N,0,0.080555556,0.127777778,0.211111111
939,N,0,0.222222222,0.144444444,-3715.961111
940,N,0,0.094444444,0.158333333,0.191666667
941,N,0,0.088888889,0.05,0.252777778
942,N,0,0.161111111,0.136111111,0.275
943,N,0,0.086111111,0.102777778,0.175
944,N,0,0.075,0.122222222,0.202777778
945,N,0,0.072222222,0.130555556,0.225
946,N,0,0.052777778,0.1,0.222222222
947,N,0,0.080555556,0.136111111,0.208333333
948,N,0,0.069444444,0.125,0.275
949,N,0,0.086111111,0.152777778,0.3
950,N,0,0.144444444,0.197222222,0.288888889
951,N,0,0.061111111,0.113888889,0.413888889
952,N,0,0.072222222,0.097222222,0.158333333
953,N,0,0.102777778,0.177777778,0.391666667
954,N,0,0.183333333,0.133333333,0.169444444
955,N,0,0.080555556,0.141666667,0.230555556
956,N,0,0,0,4865.927778
957,N,0,0.080555556,0.130555556,0.216666667
958,N,0,0.063888889,0.105555556,0.191666667
959,N,0,0.122222222,0.180555556,0.241666667
960,N,0,0.077777778,0.111111111,0.166666667
961,N,0,0.080555556,0.152777778,0.244444444
962,N,0,0.091666667,0.133333333,0.322222222
963,N,0,0.072222222,0.094444444,0.155555556
964,N,0,0.083333333,0.133333333,0.294444444
965,N,0,0.072222222,0.130555556,0.227777778
966,N,0,0.255555556,0.158333333,0.136111111
967,N,0,0.091666667,0.138888889,0.355555556
968,N,0,0.197222222,0.122222222,0.211111111
969,N,0,0.097222222,0.141666667,0.405555556
970,N,0,0.130555556,0.033333333,0.158333333
971,N,0,0.030555556,0.111111111,0.230555556
972,N,0,0.083333333,0.161111111,0.394444444
973,N,0,0.083333333,0.161111111,0.255555556
974,N,0,0.083333333,0.147222222,0.25
975,N,0,0.094444444,0.144444444,0.208333333
976,N,0,0.080555556,0.108333333,0.163888889
977,N,0,0.108333333,0.044444444,0.194444444
978,N,0,0.086111111,0.125,0.333333333
979,N,0,0.061111111,0.15,0.222222222
980,N,0,0.091666667,0.161111111,0.194444444
981,N,0,0.077777778,0.125,0.213888889
982,N,0,0.080555556,0.136111111,0.188888889
983,N,0,0.088888889,0.15,0.227777778
984,N,0,0,0,4725.108333
985,N,0,0.077777778,0.125,0.252777778
986,N,0,0.255555556,0.175,0.152777778
987,(AFIB,1,0.191666667,0.116666667,0.225
988,N,0,0.083333333,0.163888889,0.222222222
989,N,0,0.075,0.119444444,0.180555556
990,N,0,0.077777778,0.130555556,0.252777778
991,N,0,0.086111111,0.141666667,0.208333333
992,N,0,0.236111111,0.163888889,0.052777778
993,N,0,0.077777778,0.127777778,0.219444444
994,N,0,0.177777778,0.1,0.216666667
995,N,0,0.061111111,0.116666667,0.241666667
996,N,0,0.080555556,0.15,0.5
997,N,0,0.094444444,0.155555556,0.283333333
998,N,0,0.088888889,0.133333333,0.344444444
999,N,0,0.075,0.119444444,0.219444444
1000,N,0,0.080555556,0.116666667,0.194444444
1001,N,0,0.072222222,0.144444444,0.208333333
1002,N,0,0.052777778,0.111111111,0.230555556
1003,N,0,0.080555556,0.138888889,0.261111111
1004,N,0,0.058333333,0.116666667,0.225
1005,N,0,0.105555556,0.141666667,0.216666667
1006,N,0,0.236111111,0.155555556,0.161111111
1007,N,0,0.069444444,0.125,0.252777778
1008,N,0,0.075,0.152777778,0.347222222
1009,N,0,0.088888889,0.136111111,0.188888889
1010,N,0,0.088888889,0.147222222,0.191666667
1011,N,0,0.080555556,0.138888889,0.227777778
1012,N,0,0,0,3405.927778
1013,N,0,0,0,3156.794444
1014,N,0,0.102777778,0.180555556,0.4
1015,N,0,0.063888889,0.122222222,0.302777778
1016,N,0,0.066666667,0.075,0.15
1017,N,0,0.247222222,0.177777778,0.275
1018,N,0,0.077777778,0.127777778,0.244444444
1019,N,0,0.086111111,0.130555556,0.344444444
1020,N,0,0.258333333,0.158333333,0.338888889
1021,N,0,0.075,0.133333333,0.225
1022,N,0,0.091666667,0.180555556,0.225
1023,N,0,0.083333333,0.144444444,0.244444444
1024,N,0,0.077777778,0.130555556,0.197222222
1025,N,0,0.080555556,0.136111111,0.35
1026,N,0,0.097222222,0.155555556,0.247222222
1027,N,0,0.083333333,0.127777778,0.341666667
1028,N,0,0.072222222,0.116666667,0.211111111
1029,N,0,0.069444444,0.125,0.222222222
1030,N,0,0.127777778,0.180555556,0.261111111
1031,N,0,0.080555556,0.155555556,0.247222222
1032,N,0,0.202777778,0.125,0.277777778
1033,N,0,0.075,0.116666667,0.225
1034,N,0,0.080555556,0.136111111,0.355555556
1035,N,0,0.072222222,0.113888889,0.191666667
1036,N,0,0.2,0.119444444,0.213888889
1037,N,0,0.077777778,0.127777778,0.252777778
1038,N,0,0.088888889,0.102777778,0.180555556
1039,N,0,0.072222222,0.122222222,0.244444444
1040,N,0,0.075,0.130555556,0.2
1041,N,0,0.080555556,0.138888889,0.2
1042,N,0,0.077777778,0.175,0.286111111
1043,N,0,0.080555556,0.130555556,0.302777778
1044,N,0,0.086111111,0.180555556,0.416666667
1045,N,0,0.088888889,0.152777778,0.244444444
1046,N,0,0.088888889,0.144444444,0.366666667
1047,N,0,0.213888889,0.183333333,0.094444444
1048,N,0,0.141666667,0.072222222,0.15
1049,N,0,0.088888889,0.152777778,0.230555556
1050,N,0,0.080555556,0.119444444,0.222222222
1051,N,0,0.094444444,0.155555556,0.280555556
1052,N,0,0.147222222,0.205555556,0.45
1053,N,0,0.077777778,0.127777778,0.194444444
1054,N,0,0.088888889,0.144444444,0.238888889
1055,N,0,0.075,0.097222222,0.155555556
1056,N,0,0.052777778,0.105555556,0.238888889
1057,N,0,0.236111111,0.161111111,0.236111111
1058,N,0,0,0,4513.830556
1059,N,0,0.088888889,0.152777778,0.380555556
1060,N,0,0.077777778,0.119444444,0.194444444
1061,N,0,0.186111111,0.205555556,0.197222222
1062,N,0,0.1,0.188888889,0.241666667
1063,N,0,0.088888889,0.152777778,0.269444444
1064,N,0,0.066666667,0.122222222,0.244444444
1065,N,0,0.094444444,0.144444444,0.194444444
1066,N,0,0.088888889,0.127777778,0.308333333
1067,N,0,0.097222222,0.158333333,0.283333333
1068,N,0,0.080555556,0.113888889,0.183333333
1069,N,0,0.088888889,0.130555556,0.347222222
1070,N,0,0.1,0.136111111,0.211111111
1071,N,0,0.077777778,0.136111111,0.241666667
1072,N,0,0.077777778,0.166666667,0.266666667
1073,N,0,0.258333333,0.144444444,0.063888889
1074,N,0,0.075,0.133333333,0.258333333
1075,N,0,0.075,0.125,0.230555556
1076,N,0,0.088888889,0.158333333,0.211111111
1077,N,0,0.086111111,0.133333333,0.344444444
1078,N,0,0.083333333,0.163888889,0.219444444
1079,N,0,0.130555556,0.091666667,0.125
1080,N,0,0.061111111,0.108333333,0.197222222
1081,N,0,0.233333333,0.138888889,-3210.738889
1082,N,0,0.077777778,0.130555556,0.252777778
1083,N,0,0.1,0.166666667,0.211111111
1084,N,0,0,0,4705.277778
1085,N,0,0.097222222,0.133333333,0.188888889
1086,N,0,0.075,0.144444444,0.233333333
1087,N,0,0.091666667,0.138888889,0.180555556
1088,N,0,0.077777778,0.136111111,0.255555556
1089,N,0,0.058333333,0.108333333,0.230555556
1090,N,0,0.141666667,0.102777778,0.133333333
1091,N,0,0.088888889,0.152777778,0.247222222
1092,N,0,0.144444444,0.122222222,0.202777778
1093,N,0,0.086111111,0.127777778,0.333333333
1094,N,0,0.069444444,0.102777778,0.169444444
1095,N,0,0.077777778,0.127777778,0.219444444
1096,N,0,0.086111111,0.130555556,0.241666667
1097,N,0,0.066666667,0.122222222,0.208333333
1098,N,0,0.169444444,0.127777778,0.077777778
1099,N,0,0.233333333,0.158333333,0.225
1100,N,0,0.080555556,0.163888889,0.261111111
